,customer_id,call_failure,complaints,subscription_length,charge_amount,seconds_of_use,frequency_of_use,frequency_of_sms,distinct_called_numbers,age_group,tariff_plan,status,age,customer_value,churn
1109,1109,5,0,38,1,4270,80,0,25,3,Pay as you go,active,30,174.0,False
1110,1110,4,0,38,0,5673,92,5,12,2,Pay as you go,active,25,281.925,False
1111,1111,7,0,38,0,1993,51,6,17,3,Pay as you go,active,30,105.76,False
1112,1112,23,0,38,3,14895,222,52,32,3,Pay as you go,active,30,812.68,False
1113,1113,2,0,38,1,2850,24,481,8,3,Pay as you go,active,30,2038.96,False
1114,1114,7,0,37,0,15240,179,148,30,2,Pay as you go,active,25,1359.855,False
1115,1115,1,0,37,1,6255,83,184,26,3,Pay as you go,active,30,989.52,False
1116,1116,0,0,37,0,630,11,0,11,2,Pay as you go,active,25,28.845,False
1117,1117,0,0,38,0,465,11,11,8,2,Pay as you go,active,25,70.92,False
1118,1118,0,0,37,0,0,0,0,0,2,Pay as you go,active,25,0.0,True
1119,1119,1,0,37,0,7263,124,382,43,2,Pay as you go,active,25,2051.415,False
1120,1120,5,0,37,1,11220,151,9,47,3,Pay as you go,active,30,490.84,False
1121,1121,6,0,37,1,6473,72,106,37,2,Pay as you go,active,25,771.525,False
1122,1122,21,1,33,0,710,44,14,17,2,Pay as you go,active,25,96.93,True
1123,1123,19,0,36,8,10190,90,0,42,4,Pay as you go,active,45,257.0,False
1124,1124,11,1,36,1,5573,95,24,24,2,Pay as you go,active,25,363.06,True
1125,1125,0,0,34,0,2595,19,0,14,3,Pay as you go,active,30,104.56,False
1126,1126,7,0,35,0,2745,38,7,16,3,Pay as you go,active,30,139.32,True
1127,1127,7,1,36,0,2023,41,32,31,3,Pay as you go,active,30,210.56,True
1128,1128,0,0,36,0,0,0,0,0,3,Pay as you go,active,30,0.0,True
1129,1129,0,0,36,0,1423,22,0,6,3,Pay as you go,active,30,57.8,False
1130,1130,1,0,33,1,6540,94,12,22,4,Pay as you go,active,45,195.85,False
1131,1131,0,0,36,0,383,4,7,4,4,Pay as you go,active,45,27.175,True
1132,1132,0,0,36,1,93,1,2,2,5,Pay as you go,active,55,4.41,False
1133,1133,23,0,31,3,15830,235,0,80,2,Pay as you go,active,25,722.925,False
1134,1134,4,0,34,3,6720,113,269,33,2,contractual,active,25,1517.985,False
1135,1135,0,0,36,0,3473,79,0,28,2,Pay as you go,active,25,159.84,False
1136,1136,1,0,35,0,1420,41,36,20,3,Pay as you go,active,30,202.44,False
1137,1137,4,0,36,0,2535,50,173,23,2,Pay as you go,active,25,894.825,False
1138,1138,2,1,27,1,1070,33,191,11,2,contractual,active,25,909.135,False
1139,1139,2,0,26,0,1323,36,28,68,4,Pay as you go,active,45,103.975,False
1140,1140,9,0,27,0,455,22,8,7,2,Pay as you go,active,25,57.465,False
1141,1141,0,0,26,0,580,7,19,3,4,Pay as you go,active,45,62.175,False
1142,1142,8,0,25,0,980,29,17,13,2,Pay as you go,active,25,121.905,False
1143,1143,0,0,25,0,2980,58,6,23,3,Pay as you go,active,30,145.52,False
1144,1144,0,0,18,0,1450,23,26,14,2,Pay as you go,active,25,183.285,False
1145,1145,14,1,17,1,6148,138,83,42,1,contractual,active,15,802.23,False
1146,1146,10,0,15,0,8688,168,71,40,4,Pay as you go,active,45,398.9,False
1147,1147,6,0,16,3,2608,42,29,19,3,Pay as you go,active,30,222.0,False
1148,1148,0,0,9,1,4145,37,213,10,3,Pay as you go,active,30,1019.28,False
1149,1149,1,1,9,1,1243,16,0,7,3,Pay as you go,active,30,50.36,True
1150,1150,0,0,34,0,4005,62,0,13,2,Pay as you go,active,25,183.015,False
1151,1151,0,0,35,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
1152,1152,2,0,33,0,2088,51,347,20,2,Pay as you go,active,25,1657.755,False
1153,1153,2,0,34,0,3833,57,0,31,2,Pay as you go,active,25,175.05,False
1154,1154,0,0,34,0,2028,49,0,29,1,Pay as you go,active,15,114.235,False
1155,1155,3,0,34,0,3410,73,20,24,2,Pay as you go,active,25,246.735,False
1156,1156,0,0,34,0,1995,30,273,14,3,Pay as you go,active,30,1173.0,False
1157,1157,5,0,33,0,8750,112,132,39,3,Pay as you go,active,30,882.48,False
1158,1158,0,0,34,0,13408,160,0,40,3,Pay as you go,active,30,542.72,False
1159,1159,0,0,34,0,4150,74,0,21,3,Pay as you go,active,30,168.96,False
1160,1160,0,0,34,0,5553,86,0,8,2,Pay as you go,active,25,253.755,False
1161,1161,1,0,34,0,1873,45,0,13,3,Pay as you go,non-active,30,76.72,False
1162,1162,17,0,34,1,14775,216,42,28,2,Pay as you go,active,25,863.595,False
1163,1163,0,0,34,0,2730,18,471,4,3,Pay as you go,active,30,1993.92,False
1164,1164,1,0,33,0,15120,173,138,26,2,Pay as you go,active,25,1309.185,False
1165,1165,0,0,33,0,6135,77,174,22,3,Pay as you go,active,30,944.48,False
1166,1166,0,0,33,0,510,5,0,7,2,Pay as you go,non-active,25,23.175,False
1167,1167,0,0,34,0,345,5,1,4,2,Pay as you go,non-active,25,20.25,False
1168,1168,0,0,33,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1169,1169,0,0,33,0,7143,118,372,39,2,Pay as you go,active,25,2000.745,False
1170,1170,0,0,33,0,11100,145,0,43,3,Pay as you go,active,30,449.8,False
1171,1171,0,0,33,0,6353,66,96,33,2,Pay as you go,active,25,720.855,False
1172,1172,15,0,29,0,590,38,4,13,2,Pay as you go,non-active,25,46.26,True
1173,1173,13,0,32,6,10070,84,0,38,4,Pay as you go,active,45,253.85,False
1174,1174,5,1,32,0,5453,89,14,20,2,Pay as you go,active,25,312.39,True
1175,1175,0,0,30,0,2475,13,0,10,3,Pay as you go,active,30,99.52,False
1176,1176,1,1,31,0,2625,32,0,12,2,Pay as you go,non-active,25,119.565,True
1177,1177,1,0,32,0,1903,35,22,27,3,Pay as you go,non-active,30,165.52,True
1178,1178,0,1,32,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1179,1179,0,0,32,0,1303,16,0,2,3,Pay as you go,active,30,52.76,False
1180,1180,0,0,29,0,6420,88,2,18,4,Pay as you go,active,45,167.7,False
1181,1181,0,0,32,0,263,1,0,1,3,Pay as you go,non-active,30,10.56,True
1182,1182,0,0,32,0,0,0,0,0,4,Pay as you go,active,45,0.0,False
1183,1183,17,0,27,1,15710,229,0,76,2,Pay as you go,active,25,717.255,False
1184,1184,0,0,30,1,6600,107,259,29,2,contractual,active,25,1467.315,False
1185,1185,0,0,32,0,3353,73,0,24,2,Pay as you go,active,25,154.17,False
1186,1186,0,0,31,0,1300,35,26,16,3,Pay as you go,non-active,30,157.4,False
1187,1187,0,0,32,0,2415,44,163,19,2,Pay as you go,active,25,844.155,False
1188,1188,0,0,23,0,950,27,181,7,2,contractual,active,25,858.465,False
1189,1189,0,0,22,0,1203,30,18,64,4,Pay as you go,active,45,75.825,False
1190,1190,3,0,23,0,335,16,0,3,2,Pay as you go,non-active,25,15.795,False
1191,1191,0,0,22,0,0,0,9,0,4,Pay as you go,non-active,45,22.5,False
1192,1192,2,0,21,0,860,23,7,9,2,Pay as you go,active,25,71.235,False
1193,1193,0,0,21,0,2860,52,0,19,3,Pay as you go,active,30,116.48,False
1194,1194,0,0,14,0,1330,17,16,10,2,Pay as you go,active,25,132.615,False
1195,1195,8,0,13,0,6028,132,73,38,1,contractual,active,15,740.3,False
1196,1196,4,0,11,0,8568,162,61,36,4,Pay as you go,active,45,370.75,False
1197,1197,0,0,12,1,2488,36,19,15,3,Pay as you go,active,30,176.96,False
1198,1198,0,0,5,0,4025,31,203,6,3,Pay as you go,active,30,974.24,False
1199,1199,0,1,5,0,1123,10,0,3,2,Pay as you go,non-active,25,50.985,True
1200,1200,4,0,40,0,4145,67,8,19,2,Pay as you go,active,25,225.54,False
1201,1201,0,0,41,0,93,1,10,6,2,Pay as you go,non-active,25,49.23,False
1202,1202,6,0,39,0,2228,56,362,26,2,Pay as you go,active,25,1731.78,False
1203,1203,6,0,40,0,3973,62,4,37,2,Pay as you go,active,25,199.575,False
1204,1204,0,0,40,0,2168,54,5,35,1,Pay as you go,active,15,149.71,False
1205,1205,7,0,40,1,3550,78,35,30,3,Pay as you go,active,30,285.12,False
1206,1206,0,0,40,0,2135,35,288,20,3,Pay as you go,active,30,1238.8,False
1207,1207,9,0,39,2,8890,117,147,45,3,Pay as you go,active,30,948.28,False
1208,1208,3,0,40,0,13548,165,3,46,3,Pay as you go,active,30,560.52,False
1209,1209,3,0,40,1,4290,79,5,27,3,Pay as you go,active,30,194.76,False
1210,1210,2,0,40,0,5693,91,10,14,2,Pay as you go,active,25,305.28,False
1211,1211,5,0,40,0,2013,50,11,19,3,Pay as you go,non-active,30,126.52,False
1212,1212,21,0,40,3,14915,221,57,34,3,Pay as you go,active,30,833.44,False
1213,1213,0,0,40,1,2870,23,486,10,3,Pay as you go,active,30,2059.72,False
1214,1214,5,0,39,0,15260,178,153,32,2,Pay as you go,active,25,1383.21,False
1215,1215,0,0,39,1,6275,82,189,28,3,Pay as you go,active,30,1010.28,False
1216,1216,0,0,39,0,650,10,3,13,2,Pay as you go,non-active,25,43.2,False
1217,1217,0,0,40,0,485,10,16,10,2,Pay as you go,non-active,25,94.275,False
1218,1218,0,0,39,0,0,0,3,0,2,Pay as you go,non-active,25,13.5,True
1219,1219,0,0,39,0,7283,123,387,45,2,Pay as you go,active,25,2074.77,False
1220,1220,3,0,39,1,11240,150,14,49,3,Pay as you go,active,30,511.6,False
1221,1221,4,0,39,1,6493,71,111,39,2,Pay as you go,active,25,794.88,False
1222,1222,19,0,35,0,730,43,19,19,2,Pay as you go,non-active,25,120.285,True
1223,1223,17,0,38,8,10210,89,4,44,4,contractual,active,45,267.475,False
1224,1224,9,0,38,1,5593,94,29,26,2,Pay as you go,active,25,386.415,True
1225,1225,0,0,36,0,2615,18,3,16,3,Pay as you go,active,30,117.32,False
1226,1226,5,1,37,0,2765,37,12,18,2,Pay as you go,non-active,25,180.09,True
1227,1227,5,0,38,0,2043,40,37,33,3,Pay as you go,non-active,30,231.32,True
1228,1228,0,0,38,0,0,0,3,0,3,Pay as you go,non-active,30,12.0,True
1229,1229,0,0,38,0,1443,21,3,8,3,Pay as you go,active,30,70.56,False
1230,1230,0,0,35,1,6560,93,17,24,4,Pay as you go,active,45,208.825,False
1231,1231,0,1,38,0,403,3,12,6,4,Pay as you go,non-active,45,40.15,True
1232,1232,0,0,38,1,0,0,7,0,5,Pay as you go,active,55,10.5,False
1233,1233,21,0,33,3,15850,234,3,82,2,Pay as you go,active,25,737.28,False
1234,1234,2,0,36,3,6740,112,274,35,2,contractual,active,25,1541.34,False
1235,1235,0,0,38,0,3493,78,5,30,2,Pay as you go,active,25,183.195,False
1236,1236,0,0,37,0,1440,40,41,22,3,Pay as you go,non-active,30,223.2,False
1237,1237,2,0,38,0,2555,49,178,25,2,Pay as you go,active,25,918.18,False
1238,1238,0,0,29,1,1090,32,196,13,2,contractual,active,25,932.49,False
1239,1239,0,0,28,0,1343,35,33,70,4,Pay as you go,active,45,116.95,False
1240,1240,7,0,29,0,475,21,13,9,2,Pay as you go,non-active,25,80.82,False
1241,1241,0,0,28,0,600,6,24,5,4,Pay as you go,non-active,45,75.15,False
1242,1242,6,0,27,0,1000,28,22,15,2,Pay as you go,active,25,145.26,False
1243,1243,0,0,27,0,3000,57,11,25,3,Pay as you go,active,30,166.28,False
1244,1244,0,0,20,0,1470,22,31,16,2,Pay as you go,active,25,206.64,False
1245,1245,12,0,19,1,6168,137,88,44,1,contractual,active,15,830.775,False
1246,1246,8,0,17,0,8708,167,76,42,4,Pay as you go,active,45,411.875,False
1247,1247,4,0,18,3,2628,41,34,21,3,Pay as you go,active,30,242.76,False
1248,1248,0,0,11,1,4165,36,218,12,3,Pay as you go,active,30,1040.04,False
1249,1249,0,1,11,1,1263,15,3,9,3,Pay as you go,active,30,63.12,True
1250,1250,2,0,32,0,3985,63,0,11,2,Pay as you go,active,25,182.16,False
1251,1251,0,0,33,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
1252,1252,4,0,31,0,2068,52,342,18,2,Pay as you go,active,25,1634.4,False
1253,1253,4,0,32,0,3813,58,0,29,1,Pay as you go,active,15,212.905,False
1254,1254,0,0,32,0,2008,50,0,27,1,Pay as you go,active,15,113.19,False
1255,1255,5,0,32,0,3390,74,15,22,2,Pay as you go,active,25,223.38,False
1256,1256,0,0,32,0,1975,31,268,12,3,Pay as you go,active,30,1152.24,False
1257,1257,7,0,31,0,8730,113,127,37,3,Pay as you go,active,30,861.72,False
1258,1258,1,0,32,0,13388,161,0,38,3,Pay as you go,active,30,541.96,False
1259,1259,1,0,32,0,4130,75,0,19,3,Pay as you go,active,30,168.2,False
1260,1260,0,0,32,0,5533,87,0,6,2,Pay as you go,active,25,252.9,False
1261,1261,3,0,32,0,1853,46,0,11,3,Pay as you go,non-active,30,75.96,False
1262,1262,19,0,32,1,14755,217,37,26,3,Pay as you go,active,30,746.88,False
1263,1263,0,0,32,0,2710,19,466,2,3,Pay as you go,active,30,1973.16,False
1264,1264,3,0,31,0,15100,174,133,24,2,Pay as you go,active,25,1285.83,False
1265,1265,0,0,31,0,6115,78,169,20,3,Pay as you go,active,30,923.72,False
1266,1266,0,0,31,0,490,6,0,5,2,Pay as you go,non-active,25,22.32,False
1267,1267,0,0,32,0,325,6,0,2,2,Pay as you go,non-active,25,14.895,False
1268,1268,0,0,31,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1269,1269,0,0,31,0,7123,119,367,37,2,Pay as you go,active,25,1977.39,False
1270,1270,1,0,31,0,11080,146,0,41,3,Pay as you go,active,30,449.04,False
1271,1271,2,0,31,0,6333,67,91,31,2,Pay as you go,active,25,697.5,False
1272,1272,17,0,27,0,570,39,0,11,2,Pay as you go,non-active,25,27.405,True
1273,1273,15,0,30,6,10050,85,0,36,4,Pay as you go,active,45,253.375,False
1274,1274,7,0,30,0,5433,90,9,18,2,Pay as you go,active,25,289.035,True
1275,1275,0,0,28,0,2455,14,0,8,3,Pay as you go,active,30,98.76,False
1276,1276,3,1,29,0,2605,33,0,10,2,Pay as you go,non-active,25,118.71,True
1277,1277,3,0,30,0,1883,36,17,25,3,Pay as you go,non-active,30,144.76,True
1278,1278,0,0,30,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1279,1279,0,0,30,0,1283,17,0,5,3,Pay as you go,active,30,52.0,False
1280,1280,0,0,27,0,6400,89,0,16,4,Pay as you go,active,45,162.225,False
1281,1281,0,1,30,0,0,0,0,0,4,Pay as you go,non-active,45,0.0,True
1282,1282,0,0,30,0,0,0,0,0,4,Pay as you go,active,45,0.0,False
1283,1283,19,0,25,1,15690,230,0,74,2,Pay as you go,active,25,716.4,False
1284,1284,0,0,28,1,6580,108,254,27,2,contractual,active,25,1443.96,False
1285,1285,0,0,30,0,3333,74,0,22,2,Pay as you go,active,25,153.315,False
1286,1286,0,0,29,0,1280,36,21,14,3,Pay as you go,non-active,30,136.64,False
1287,1287,0,0,30,0,2395,45,158,17,2,Pay as you go,active,25,820.8,False
1288,1288,0,0,21,0,930,28,176,5,2,contractual,active,25,835.11,False
1289,1289,0,0,20,0,1183,31,13,62,4,Pay as you go,active,45,62.85,False
1290,1290,5,0,21,0,315,17,0,1,2,Pay as you go,non-active,25,14.94,False
1291,1291,0,0,20,0,0,0,4,0,4,Pay as you go,non-active,45,10.0,False
1292,1292,4,0,19,0,840,24,2,7,2,Pay as you go,active,25,47.88,False
1293,1293,0,0,19,0,2840,53,0,17,3,Pay as you go,active,30,115.72,False
1294,1294,0,0,12,0,1310,18,11,8,2,Pay as you go,active,25,109.26,False
1295,1295,10,0,11,0,6008,133,68,36,1,contractual,active,15,711.755,False
1296,1296,6,0,9,0,8548,163,56,34,4,Pay as you go,active,45,357.775,False
1297,1297,2,0,10,1,2468,37,14,13,3,Pay as you go,active,30,156.2,False
1298,1298,0,0,3,0,4005,32,198,4,3,Pay as you go,active,30,953.48,False
1299,1299,0,0,3,0,1103,11,0,1,2,Pay as you go,active,25,50.13,True
1300,1300,8,0,42,0,4325,75,13,21,3,Pay as you go,active,30,228.0,False
1301,1301,0,0,43,0,273,9,15,8,2,Pay as you go,non-active,25,80.19,False
1302,1302,10,0,41,0,2408,64,367,28,3,Pay as you go,active,30,1566.88,False
1303,1303,10,0,42,0,4153,70,9,39,1,Pay as you go,active,15,281.765,False
1304,1304,3,0,42,0,2348,62,10,37,1,Pay as you go,active,15,187.55,False
1305,1305,11,0,42,1,3730,86,40,32,3,Pay as you go,active,30,312.64,False
1306,1306,4,0,42,0,2315,43,293,22,3,Pay as you go,active,30,1266.32,False
1307,1307,13,0,41,2,9070,125,152,47,3,Pay as you go,active,30,975.8,False
1308,1308,7,0,42,0,13728,173,8,48,3,Pay as you go,active,30,588.04,False
1309,1309,7,0,42,1,4470,87,10,29,3,Pay as you go,active,30,222.28,False
1310,1310,6,0,42,0,5873,99,15,16,3,Pay as you go,active,30,298.88,False
1311,1311,9,1,42,0,2193,58,16,21,3,Pay as you go,non-active,30,154.04,False
1312,1312,25,0,42,3,15095,229,62,36,3,Pay as you go,active,30,860.96,False
1313,1313,4,0,42,1,3050,31,491,12,3,Pay as you go,active,30,2087.24,False
1314,1314,9,0,41,0,15440,186,158,34,2,Pay as you go,active,25,1414.17,False
1315,1315,3,0,41,1,6455,90,194,30,3,Pay as you go,active,30,1037.8,False
1316,1316,0,0,41,0,830,18,8,15,2,Pay as you go,non-active,25,74.16,False
1317,1317,2,0,42,0,665,18,21,12,3,Pay as you go,non-active,30,111.32,False
1318,1318,0,0,41,0,0,0,8,0,2,Pay as you go,non-active,25,36.0,True
1319,1319,3,0,41,0,7463,131,392,47,2,Pay as you go,active,25,2105.73,False
1320,1320,7,0,41,1,11420,158,19,51,4,Pay as you go,active,45,336.95,False
1321,1321,8,0,41,1,6673,79,116,41,2,Pay as you go,active,25,825.84,False
1322,1322,23,1,37,0,910,51,24,21,2,Pay as you go,non-active,25,151.245,True
1323,1323,21,1,40,8,10390,97,9,46,5,contractual,active,55,170.805,False
1324,1324,13,0,40,1,5773,102,34,28,2,Pay as you go,active,25,417.375,False
1325,1325,1,0,38,0,2795,26,8,18,3,Pay as you go,active,30,144.84,False
1326,1326,9,1,39,0,2945,45,17,20,3,Pay as you go,non-active,30,187.6,True
1327,1327,9,0,40,0,2223,48,42,35,3,Pay as you go,non-active,30,258.84,True
1328,1328,0,0,40,0,88,6,8,6,3,Pay as you go,non-active,30,35.76,True
1329,1329,1,0,40,0,1623,29,8,10,3,Pay as you go,active,30,98.08,False
1330,1330,3,0,37,1,6740,101,22,26,5,Pay as you go,active,55,135.615,False
1331,1331,0,1,40,0,583,11,17,8,4,Pay as you go,non-active,45,57.35,True
1332,1332,0,0,40,1,293,8,12,6,5,Pay as you go,active,55,22.515,False
1333,1333,25,0,35,3,16030,242,8,84,2,Pay as you go,active,25,768.24,False
1334,1334,6,0,38,3,6920,120,279,37,2,contractual,active,25,1572.3,False
1335,1335,2,0,40,0,3673,86,10,32,2,Pay as you go,active,25,214.155,False
1336,1336,3,0,39,0,1620,48,46,24,3,Pay as you go,non-active,30,250.72,False
1337,1337,6,0,40,0,2735,57,183,27,2,Pay as you go,active,25,949.14,False
1338,1338,4,0,31,1,1270,40,201,15,2,contractual,active,25,963.45,False
1339,1339,4,0,30,0,1523,43,38,72,4,Pay as you go,active,45,134.15,False
1340,1340,11,0,31,0,655,29,18,11,2,Pay as you go,non-active,25,111.78,False
1341,1341,0,0,30,0,780,14,29,7,4,Pay as you go,non-active,45,92.35,False
1342,1342,10,0,29,0,1180,36,27,17,2,Pay as you go,active,25,176.22,False
1343,1343,2,0,29,0,3180,65,16,27,3,Pay as you go,active,30,193.8,False
1344,1344,2,0,22,0,1650,30,36,18,2,Pay as you go,active,25,237.6,False
1345,1345,16,0,21,1,6348,145,93,46,2,contractual,active,25,710.685,False
1346,1346,12,0,19,0,8888,175,81,44,4,Pay as you go,active,45,429.075,False
1347,1347,8,0,20,3,2808,49,39,23,3,Pay as you go,active,30,270.28,False
1348,1348,2,0,13,1,4345,44,223,14,3,Pay as you go,active,30,1067.56,False
1349,1349,3,0,13,1,1443,23,8,11,3,Pay as you go,active,30,90.64,True
1350,1350,0,0,30,0,3805,55,0,9,2,Pay as you go,active,25,173.7,False
1351,1351,0,0,31,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
1352,1352,0,0,29,0,1888,44,337,16,2,Pay as you go,active,25,1603.44,False
1353,1353,0,0,30,0,3633,50,0,27,1,Pay as you go,active,15,202.565,False
1354,1354,0,0,30,0,1828,42,0,25,1,Pay as you go,active,15,102.85,False
1355,1355,1,0,30,0,3210,66,10,20,2,Pay as you go,active,25,192.42,False
1356,1356,0,0,30,0,1795,23,263,10,3,Pay as you go,active,30,1124.72,False
1357,1357,3,0,29,0,8550,105,122,35,3,Pay as you go,active,30,834.2,False
1358,1358,0,0,30,0,13208,153,0,36,3,Pay as you go,active,30,534.44,False
1359,1359,0,0,30,0,3950,67,0,17,3,Pay as you go,active,30,160.68,False
1360,1360,0,0,30,0,5353,79,0,4,2,Pay as you go,active,25,244.44,False
1361,1361,0,0,30,0,1673,38,0,9,3,Pay as you go,non-active,30,68.44,False
1362,1362,15,0,30,1,14575,209,32,24,2,Pay as you go,active,25,809.28,False
1363,1363,0,0,30,0,2530,11,461,7,3,Pay as you go,active,30,1945.64,False
1364,1364,0,0,29,0,14920,166,128,22,2,Pay as you go,active,25,1254.87,False
1365,1365,0,0,29,0,5935,70,164,18,3,Pay as you go,active,30,896.2,False
1366,1366,0,0,29,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
1367,1367,0,0,30,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
1368,1368,0,0,29,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1369,1369,0,0,29,0,6943,111,362,35,2,Pay as you go,active,25,1946.43,False
1370,1370,0,0,29,0,10900,138,0,39,3,Pay as you go,active,30,441.52,False
1371,1371,0,0,29,0,6153,59,86,29,2,Pay as you go,active,25,666.54,False
1372,1372,13,1,25,0,390,31,0,9,2,Pay as you go,non-active,25,18.945,True
1373,1373,11,0,28,6,9870,77,0,34,4,contractual,active,45,248.675,False
1374,1374,3,0,28,0,5253,82,4,16,2,Pay as you go,active,25,258.075,True
1375,1375,0,0,26,0,2275,6,0,6,3,Pay as you go,active,30,91.24,False
1376,1376,0,1,27,0,2425,25,0,8,2,Pay as you go,non-active,25,110.25,True
1377,1377,0,1,28,0,1703,28,12,23,3,Pay as you go,non-active,30,117.24,True
1378,1378,0,0,28,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,True
1379,1379,0,0,28,0,0,0,0,0,3,Pay as you go,active,30,0.0,False
1380,1380,0,0,25,0,6220,81,0,14,4,Pay as you go,active,45,157.525,False
1381,1381,0,0,28,0,0,0,0,0,3,Pay as you go,non-active,30,0.0,True
1382,1382,0,1,28,0,0,0,0,0,4,Pay as you go,active,45,0.0,True
1383,1383,15,0,23,1,15510,222,0,72,2,Pay as you go,active,25,707.94,False
1384,1384,0,0,26,1,6400,100,249,25,2,contractual,active,25,1413.0,False
1385,1385,0,0,28,0,3153,66,0,20,2,Pay as you go,active,25,144.855,False
1386,1386,0,0,27,0,1100,28,16,12,3,Pay as you go,non-active,30,109.12,False
1387,1387,0,0,28,0,2215,37,153,15,2,Pay as you go,active,25,789.84,False
1388,1388,0,0,19,0,750,20,171,3,2,contractual,active,25,804.15,False
1389,1389,0,0,18,0,1003,23,8,60,4,Pay as you go,active,45,45.65,False
1390,1390,0,0,19,0,0,0,0,0,2,Pay as you go,non-active,25,0.0,False
1391,1391,0,0,18,0,0,0,0,0,4,Pay as you go,non-active,45,0.0,False
1392,1392,0,0,17,0,660,16,0,5,2,Pay as you go,active,25,30.42,False
1393,1393,0,0,17,0,2660,45,0,15,3,Pay as you go,active,30,108.2,False
1394,1394,0,0,10,0,1130,10,6,6,2,Pay as you go,active,25,78.3,False
1395,1395,6,0,9,0,5828,125,63,34,1,contractual,active,15,673.915,False
1396,1396,2,0,7,0,8368,155,51,32,4,Pay as you go,active,45,340.575,False
1397,1397,0,0,8,1,2288,29,9,11,3,Pay as you go,active,30,128.68,False
1398,1398,0,0,3,0,3825,24,193,2,2,Pay as you go,active,25,1041.705,False
1399,1399,0,0,3,0,0,0,0,0,2,Pay as you go,active,25,0.0,True
